date;respiration;activite_electrodermale;temperature;frequence_cardiaque
;5,728;-48,936;22,836;54,000
;5,697;-48,936;22,836;54,000
;5,635;-48,936;22,836;54,000
;5,642;-48,936;22,836;54,000
;5,596;-48,936;22,836;54,000
;5,549;-48,936;22,836;54,000
;5,502;-48,936;22,836;54,000
;5,463;-48,936;22,836;54,000
;5,416;-48,936;22,836;54,000
;5,377;-48,936;22,836;54,000
;5,362;-48,936;22,836;54,000
;5,323;-48,936;22,836;54,000
;5,284;-48,936;22,823;54,000
;5,245;-48,936;22,823;54,000
;5,198;-48,936;22,836;54,000
;5,190;-48,936;22,836;54,000
;5,182;-48,936;22,823;54,000
;5,128;-48,936;22,836;54,000
;5,112;-48,936;22,836;54,000
;5,065;-48,936;22,836;54,000
;5,050;-48,936;22,836;54,000
;5,034;-48,936;22,823;54,000
;4,995;-48,936;22,836;54,000
;4,940;-48,936;22,836;54,000
;4,933;-48,936;22,823;54,000
;4,886;-48,936;22,836;54,000
;4,870;-48,936;22,836;54,000
;4,855;-48,936;22,836;54,000
;4,870;-48,936;22,836;54,000
;4,901;-48,936;22,836;54,000
;4,878;-48,936;22,836;54,000
;4,839;-48,936;22,836;54,000
;4,800;-48,936;22,836;54,000
;4,761;-48,936;22,836;54,000
;4,738;-48,936;22,823;54,000
;4,738;-48,936;22,836;54,000
;4,714;-48,936;22,836;54,000
;4,660;-48,936;22,836;54,000
;4,644;-48,936;22,836;54,000
;4,675;-48,936;22,823;54,000
;4,636;-48,936;22,836;54,000
;4,605;-48,936;22,836;54,000
;4,597;-48,936;22,836;54,000
;4,597;-48,936;22,836;54,000
;4,574;-48,936;22,836;54,000
;4,566;-48,936;22,836;54,000
;4,558;-48,936;22,836;54,000
;4,558;-48,936;22,836;54,000
;4,527;-48,936;22,823;54,000
;4,550;-48,936;22,836;54,000
;4,550;-48,936;22,836;54,000
;4,550;-48,936;22,836;54,000
;4,543;-48,936;22,836;54,000
;4,558;-48,936;22,836;54,000
;4,543;-48,936;22,823;54,000
;4,566;-48,936;22,836;54,000
;4,566;-48,936;22,823;54,000
;4,550;-48,936;22,836;54,000
;4,558;-48,936;22,836;54,000
;4,566;-48,936;22,823;54,000
;4,582;-48,936;22,836;54,000
;4,589;-48,936;22,836;54,000
;4,574;-48,936;22,823;54,000
;4,589;-48,936;22,836;54,000
;4,613;-48,936;22,836;54,000
;4,652;-48,936;22,836;54,000
;4,644;-48,936;22,823;54,000
;4,652;-48,936;22,836;54,000
;4,621;-48,936;22,823;54,000
;4,613;-48,936;22,823;54,000
;4,613;-48,936;22,836;53,000
;4,605;-48,936;22,836;53,000
;4,636;-48,936;22,836;53,000
;4,636;-48,936;22,836;53,000
;4,652;-48,936;22,836;53,000
;4,738;-48,936;22,836;53,000
;4,745;-48,936;22,836;53,000
;4,847;-48,936;22,836;53,000
;4,925;-48,936;22,836;53,000
;5,018;-48,936;22,836;53,000
;5,112;-48,936;22,836;53,000
;5,245;-48,936;22,836;53,000
;5,323;-48,936;22,823;53,000
;5,416;-48,936;22,836;53,000
;5,518;-48,936;22,836;53,000
;5,635;-48,936;22,823;53,000
;5,689;-48,936;22,836;53,000
;5,674;-48,936;22,836;53,000
;5,658;-48,936;22,836;53,000
;5,635;-48,936;22,836;53,000
;5,611;-48,936;22,836;53,000
;5,650;-48,936;22,836;53,000
;5,681;-48,936;22,836;53,000
;5,713;-48,936;22,836;53,000
;5,775;-48,936;22,836;53,000
;5,814;-48,936;22,823;53,000
;5,884;-48,936;22,836;53,000
;5,954;-48,936;22,836;53,000
;6,048;-48,936;22,823;53,000
;6,134;-48,936;22,823;53,000
;6,220;-48,936;22,823;53,000
;6,259;-48,936;22,823;53,000
;6,259;-48,936;22,836;53,000
;6,266;-48,936;22,823;53,000
;6,243;-48,936;22,836;53,000
;6,196;-48,936;22,823;53,000
;6,126;-48,936;22,836;53,000
;6,103;-48,936;22,823;53,000
;6,118;-48,936;22,823;53,000
;6,118;-48,936;22,836;53,000
;6,087;-48,936;22,836;53,000
;6,064;-48,936;22,823;53,000
;6,048;-48,936;22,836;53,000
;6,048;-48,936;22,836;53,000
;6,009;-48,936;22,836;53,000
;6,017;-48,936;22,836;53,000
;5,978;-48,936;22,823;53,000
;5,962;-48,936;22,836;53,000
;5,939;-48,936;22,836;53,000
;5,947;-48,936;22,836;53,000
;5,923;-48,936;22,836;53,000
;5,923;-48,936;22,836;53,000
;5,876;-48,936;22,836;53,000
;5,884;-48,936;22,836;53,000
;5,837;-48,936;22,836;53,000
;5,798;-48,936;22,836;53,000
;5,791;-48,936;22,823;53,000
;5,767;-48,936;22,836;53,000
;5,720;-48,936;22,836;53,000
;5,705;-48,936;22,823;53,000
;5,666;-48,936;22,823;53,000
;5,611;-48,936;22,836;53,000
;5,611;-48,936;22,836;53,000
;5,557;-48,936;22,823;53,000
;5,549;-48,936;22,836;53,000
;5,549;-48,936;22,836;53,000
;5,541;-48,936;22,823;53,000
;5,533;-48,936;22,823;53,000
;5,596;-48,936;22,836;53,000
;5,642;-48,936;22,836;53,000
;5,658;-48,936;22,836;53,000
;5,627;-48,936;22,836;53,000
;5,580;-48,936;22,836;53,000
;5,564;-48,936;22,823;53,000
;5,518;-48,936;22,836;52,000
;5,440;-48,936;22,836;52,000
;5,377;-48,936;22,836;52,000
;5,338;-48,936;22,836;52,000
;5,268;-48,936;22,836;52,000
;5,252;-48,936;22,836;52,000
;5,167;-48,936;22,836;52,000
;5,104;-48,936;22,836;52,000
;5,034;-48,936;22,836;52,000
;5,034;-48,936;22,836;52,000
;4,987;-48,936;22,836;52,000
;4,948;-48,936;22,836;52,000
;4,901;-48,936;22,823;52,000
;4,870;-48,936;22,836;52,000
;4,886;-48,936;22,823;52,000
;4,855;-48,936;22,836;52,000
;4,847;-48,936;22,836;52,000
;4,847;-48,936;22,836;52,000
;4,847;-48,936;22,836;52,000
;4,831;-48,936;22,836;52,000
;4,816;-48,936;22,836;52,000
;4,800;-48,936;22,836;52,000
;4,792;-48,936;22,836;52,000
;4,816;-48,936;22,836;52,000
;4,847;-48,936;22,836;52,000
;4,870;-48,936;22,836;52,000
;4,917;-48,936;22,836;52,000
;4,917;-48,936;22,836;52,000
;4,940;-48,936;22,836;52,000
;4,987;-48,936;22,836;52,000
;5,057;-48,936;22,836;52,000
;5,120;-48,936;22,823;52,000
;5,198;-48,936;22,836;52,000
;5,299;-48,936;22,836;52,000
;5,377;-48,936;22,836;52,000
;5,416;-48,936;22,823;52,000
;5,440;-48,936;22,836;52,000
;5,518;-48,936;22,836;52,000
;5,580;-48,936;22,823;52,000
;5,627;-48,936;22,836;52,000
;5,713;-48,936;22,836;52,000
;5,814;-48,936;22,836;52,000
;5,962;-48,936;22,823;52,000
;6,095;-48,936;22,836;52,000
;6,227;-48,936;22,836;52,000
;6,266;-48,936;22,836;52,000
;6,173;-48,936;22,823;52,000
;6,079;-48,936;22,836;52,000
;6,001;-48,936;22,823;52,000
;5,978;-48,936;22,836;52,000
;6,001;-48,936;22,823;52,000
;6,087;-48,936;22,836;52,000
;6,134;-48,936;22,836;52,000
;6,212;-48,936;22,823;52,000
;6,321;-48,936;22,823;52,000
;6,438;-48,936;22,823;52,000
;6,493;-48,936;22,823;52,000
;6,555;-48,936;22,836;52,000
;6,563;-48,936;22,823;52,000
;6,477;-48,936;22,836;52,000
;6,461;-48,936;22,836;52,000
;6,422;-48,936;22,823;52,000
;6,368;-48,936;22,823;52,000
;6,305;-48,936;22,836;52,000
;6,282;-48,936;22,823;52,000
;6,259;-48,936;22,823;52,000
;6,282;-48,936;22,823;52,000
;6,235;-48,936;22,823;52,000
;6,243;-48,936;22,823;52,000
;6,220;-48,936;22,823;52,000
;6,142;-48,936;22,823;52,000
;6,064;-48,936;22,823;52,000
;6,009;-48,936;22,823;52,000
;6,009;-48,936;22,823;52,000
;5,993;-48,936;22,823;52,000
;5,923;-48,936;22,823;52,000
;5,861;-48,936;22,823;52,000
;5,806;-48,936;22,823;52,000
;5,806;-48,936;22,823;52,000
;5,759;-48,936;22,823;52,000
;5,713;-48,936;22,836;52,000
;5,674;-48,936;22,823;52,000
;5,588;-48,936;22,823;52,000
;5,588;-48,936;22,823;52,000
;5,518;-48,936;22,823;52,000
;5,518;-48,936;22,823;52,000
;5,471;-48,936;22,823;52,000
;5,455;-48,936;22,823;52,000
;5,455;-48,936;22,823;52,000
;5,416;-48,936;22,823;52,000
;5,369;-48,936;22,823;52,000
;5,323;-48,936;22,823;52,000
;5,338;-48,936;22,823;52,000
;5,307;-48,936;22,823;52,000
;5,284;-48,936;22,823;52,000
;5,299;-48,936;22,823;52,000
;5,276;-48,936;22,823;52,000
;5,268;-48,936;22,823;52,000
;5,237;-48,936;22,823;52,000
;5,206;-48,936;22,823;52,000
;5,198;-48,936;22,823;52,000
;5,190;-48,936;22,823;52,000
;5,206;-48,936;22,823;52,000
;5,190;-48,936;22,823;52,000
;5,174;-48,936;22,823;52,000
;5,167;-48,936;22,823;52,000
;5,120;-48,936;22,823;52,000
;5,057;-48,936;22,823;52,000
;5,026;-48,936;22,823;52,000
;5,011;-48,936;22,823;52,000
;4,972;-48,936;22,823;52,000
;4,917;-48,936;22,823;52,000
;4,878;-48,936;22,823;52,000
;4,894;-48,936;22,823;52,000
;4,855;-48,936;22,811;52,000
;4,839;-48,936;22,823;52,000
;4,808;-48,936;22,823;52,000
;4,808;-48,936;22,823;52,000
;4,769;-48,936;22,823;52,000
;4,800;-48,936;22,823;52,000
;4,777;-48,936;22,823;52,000
;4,738;-48,936;22,823;52,000
;4,761;-48,936;22,823;52,000
;4,745;-48,936;22,823;52,000
;4,745;-48,936;22,823;52,000
;4,753;-48,936;22,823;52,000
;4,769;-48,936;22,823;52,000
;4,738;-48,936;22,823;52,000
;4,738;-48,936;22,811;52,000
;4,722;-48,936;22,823;52,000
;4,722;-48,936;22,823;52,000
;4,722;-48,936;22,811;52,000
;4,722;-48,936;22,823;52,000
;4,745;-48,936;22,823;52,000
;4,761;-48,936;22,823;52,000
;4,722;-48,936;22,823;52,000
;4,745;-48,936;22,811;52,000
;4,777;-48,936;22,811;52,000
;4,862;-48,936;22,823;52,000
;4,940;-48,936;22,823;52,000
;5,042;-48,936;22,823;52,000
;5,128;-48,936;22,823;52,000
;5,182;-48,936;22,823;52,000
;5,213;-48,936;22,811;52,000
;5,229;-48,936;22,811;52,000
;5,237;-48,936;22,823;52,000
;5,276;-48,936;22,823;52,000
;5,276;-48,936;22,811;52,000
;5,299;-48,936;22,823;52,000
;5,330;-48,936;22,823;52,000
;5,362;-48,936;22,823;52,000
;5,416;-48,936;22,823;52,000
;5,486;-48,936;22,823;52,000
;5,580;-48,936;22,811;52,000
;5,658;-48,936;22,811;52,000
;5,767;-48,936;22,823;52,000
;5,845;-48,936;22,823;52,000
;5,947;-48,936;22,823;52,000
;6,032;-48,936;22,823;52,000
;6,103;-48,936;22,823;52,000
;6,149;-48,936;22,823;52,000
;6,204;-48,936;22,811;52,000
;6,274;-48,936;22,811;52,000
;6,313;-48,936;22,823;52,000
;6,383;-48,936;22,823;52,000
;6,438;-48,936;22,823;52,000
;6,532;-48,936;22,823;52,000
;6,586;-48,936;22,823;52,000
;6,672;-48,936;22,823;52,000
;6,758;-48,936;22,811;52,000
;6,836;-48,936;22,811;52,000
;6,883;-48,936;22,811;52,000
;6,929;-48,936;22,823;52,000
;7,000;-48,936;22,823;52,000
;7,101;-48,936;22,811;52,000
;7,156;-48,936;22,823;52,000
;7,202;-48,936;22,811;52,000
;7,148;-48,936;22,811;52,000
;7,132;-48,936;22,823;52,000
;7,078;-48,936;22,823;52,000
;7,039;-48,936;22,823;51,000
;7,031;-48,936;22,823;51,000
;6,953;-48,936;22,811;51,000
;6,929;-48,936;22,823;51,000
;6,820;-48,936;22,823;51,000
;6,773;-48,936;22,811;51,000
;6,727;-48,936;22,811;51,000
;6,688;-48,936;22,823;51,000
;6,610;-48,936;22,823;51,000
;6,539;-48,936;22,823;51,000
;6,524;-48,936;22,823;51,000
;6,430;-48,936;22,811;51,000
;6,415;-48,936;22,811;51,000
;6,368;-48,936;22,811;51,000
;6,344;-48,936;22,823;51,000
;6,282;-48,936;22,823;51,000
;6,243;-48,936;22,823;51,000
;6,220;-48,936;22,823;51,000
;6,181;-48,936;22,811;51,000
;6,134;-48,936;22,823;51,000
;6,095;-48,936;22,823;51,000
;6,071;-48,936;22,823;51,000
;6,040;-48,936;22,811;51,000
;6,040;-48,936;22,811;51,000
;6,017;-48,936;22,823;51,000
;5,993;-48,936;22,823;51,000
;5,954;-48,936;22,823;51,000
;5,908;-48,936;22,823;51,000
;5,884;-48,936;22,823;51,000
;5,892;-48,936;22,811;51,000
;5,861;-48,936;22,811;51,000
;5,845;-48,936;22,823;51,000
;5,861;-48,936;22,823;51,000
;5,822;-48,936;22,823;51,000
;5,791;-48,936;22,823;51,000
;5,736;-48,936;22,823;51,000
;5,681;-48,936;22,823;52,000
;5,650;-48,936;22,823;52,000
;5,596;-48,936;22,823;52,000
;5,541;-48,936;22,823;52,000
;5,510;-48,936;22,823;52,000
;5,471;-48,936;22,823;52,000
;5,486;-48,936;22,823;52,000
;5,463;-48,936;22,823;52,000
;5,432;-48,936;22,823;52,000
;5,385;-48,936;22,823;52,000
;5,393;-48,936;22,823;52,000
;5,354;-48,936;22,811;52,000
;5,401;-48,936;22,823;52,000
;5,385;-48,936;22,823;52,000
;5,369;-48,936;22,823;52,000
;5,416;-48,936;22,823;52,000
;5,479;-48,936;22,823;52,000
;5,494;-48,936;22,823;52,000
;5,533;-48,936;22,823;52,000
;5,627;-48,936;22,823;52,000
;5,720;-48,936;22,811;52,000
;5,814;-48,936;22,811;52,000
;5,908;-48,936;22,823;52,000
;6,001;-48,936;22,823;52,000
;6,087;-48,936;22,811;52,000
;6,212;-48,936;22,823;52,000
;6,274;-48,936;22,811;52,000
;6,321;-48,936;22,823;52,000
;6,368;-48,936;22,811;52,000
;6,415;-48,936;22,823;52,000
;6,500;-48,936;22,823;52,000
;6,532;-48,936;22,823;52,000
;6,578;-48,936;22,811;52,000
;6,641;-48,936;22,823;52,000
;6,664;-48,936;22,823;52,000
;6,688;-48,936;22,823;52,000
;6,711;-48,936;22,811;52,000
;6,758;-48,936;22,811;52,000
;6,797;-48,936;22,811;52,000
;6,828;-48,936;22,811;52,000
;6,851;-48,936;22,811;52,000
;6,836;-48,936;22,811;52,000
;6,867;-48,936;22,823;52,000
;6,883;-48,936;22,823;52,000
;6,898;-48,936;22,823;52,000
;6,867;-48,936;22,823;52,000
;6,898;-48,936;22,811;52,000
;6,922;-48,936;22,823;52,000
;6,890;-48,936;22,811;52,000
;6,898;-48,936;22,823;52,000
;6,906;-48,936;22,811;52,000
;6,890;-48,936;22,811;52,000
;6,851;-48,936;22,823;52,000
;6,828;-48,936;22,811;52,000
;6,820;-48,936;22,811;52,000
;6,805;-48,936;22,811;52,000
;6,773;-48,936;22,823;52,000
;6,727;-48,936;22,823;52,000
;6,688;-48,936;22,823;52,000
;6,664;-48,936;22,823;52,000
;6,617;-48,936;22,811;52,000
;6,586;-48,936;22,811;52,000
;6,524;-48,936;22,811;52,000
;6,493;-48,936;22,811;52,000
;6,454;-48,936;22,811;52,000
;6,399;-48,936;22,811;52,000
;6,368;-48,936;22,811;52,000
;6,329;-48,936;22,823;52,000
;6,313;-48,936;22,811;52,000
;6,282;-48,936;22,823;52,000
;6,227;-48,936;22,823;52,000
;6,165;-48,936;22,811;52,000
;6,103;-48,936;22,823;52,000
;6,048;-48,936;22,823;52,000
;6,009;-48,936;22,811;52,000
;5,962;-48,936;22,811;52,000
;5,876;-48,936;22,811;52,000
;5,830;-48,936;22,811;52,000
;5,806;-48,936;22,823;52,000
;5,822;-48,936;22,823;52,000
;5,775;-48,936;22,811;52,000
;5,736;-48,936;22,811;52,000
;5,697;-48,936;22,811;52,000
;5,689;-48,936;22,811;52,000
;5,681;-48,936;22,823;52,000
;5,681;-48,936;22,811;52,000
;5,666;-48,936;22,811;52,000
;5,650;-48,936;22,823;52,000
;5,619;-48,936;22,811;52,000
;5,611;-48,936;22,811;52,000
;5,603;-48,936;22,811;52,000
;5,588;-48,936;22,823;52,000
;5,572;-48,936;22,811;52,000
;5,549;-48,936;22,823;52,000
;5,525;-48,936;22,811;52,000
;5,525;-48,936;22,811;52,000
;5,541;-48,936;22,811;52,000
;5,494;-48,936;22,823;52,000
;5,510;-48,936;22,811;52,000
;5,494;-48,936;22,811;52,000
;5,455;-48,936;22,811;52,000
;5,471;-48,936;22,811;52,000
;5,463;-48,936;22,811;52,000
;5,510;-48,936;22,811;52,000
;5,510;-48,936;22,811;52,000
;5,518;-48,936;22,811;52,000
;5,502;-48,936;22,811;52,000
;5,479;-48,936;22,811;52,000
;5,424;-48,936;22,811;52,000
;5,401;-48,936;22,811;52,000
;5,393;-48,936;22,811;52,000
;5,377;-48,936;22,823;52,000
;5,401;-48,936;22,811;52,000
;5,424;-48,936;22,811;52,000
;5,440;-48,936;22,823;52,000
;5,510;-48,936;22,811;52,000
;5,596;-48,936;22,811;52,000
;5,697;-48,936;22,811;52,000
;5,814;-48,936;22,811;52,000
;5,923;-48,936;22,811;52,000
;6,025;-48,936;22,811;52,000
;6,157;-48,936;22,811;52,000
;6,243;-48,936;22,823;52,000
;6,298;-48,936;22,811;52,000
;6,422;-48,936;22,811;52,000
;6,500;-48,936;22,811;52,000
;6,524;-48,936;22,811;52,000
;6,602;-48,936;22,811;52,000
;6,680;-48,936;22,811;52,000
;6,742;-48,936;22,811;52,000
;6,812;-48,936;22,811;52,000
;6,906;-48,936;22,811;52,000
;6,929;-48,936;22,811;52,000
;7,015;-48,936;22,811;52,000
;7,093;-48,936;22,811;52,000
;7,171;-48,936;22,811;52,000
;7,171;-48,936;22,811;52,000
;7,234;-48,936;22,811;52,000
;7,304;-48,936;22,811;52,000
;7,421;-48,936;22,811;52,000
;7,475;-48,936;22,811;52,000
;7,600;-48,936;22,811;52,000
;7,702;-48,936;22,811;52,000
;7,764;-48,936;22,811;52,000
;7,787;-48,936;22,811;52,000
;7,764;-48,936;22,811;52,000
;7,787;-48,936;22,811;52,000
;7,811;-48,936;22,811;52,000
;7,803;-48,936;22,811;52,000
;7,772;-48,936;22,811;52,000
;7,670;-48,936;22,811;52,000
;7,616;-48,936;22,811;52,000
;7,507;-48,936;22,811;52,000
;7,421;-48,936;22,811;52,000
;7,335;-48,936;22,811;52,000
;7,257;-48,936;22,811;52,000
;7,163;-48,936;22,811;52,000
;7,070;-48,936;22,811;52,000
;6,992;-48,936;22,811;52,000
;6,945;-48,936;22,811;52,000
;6,875;-48,936;22,811;52,000
;6,820;-48,936;22,811;52,000
;6,805;-48,936;22,811;52,000
;6,734;-48,936;22,811;52,000
;6,625;-48,936;22,811;52,000
;6,610;-48,936;22,811;52,000
;6,610;-48,936;22,811;52,000
;6,563;-48,936;22,811;52,000
;6,539;-48,936;22,811;52,000
;6,493;-48,936;22,811;52,000
;6,469;-48,936;22,811;52,000
;6,438;-48,936;22,811;52,000
;6,446;-48,936;22,811;52,000
;6,407;-48,936;22,811;52,000
;6,430;-48,936;22,811;52,000
;6,438;-48,936;22,811;52,000
;6,430;-48,936;22,811;52,000
;6,461;-48,936;22,811;52,000
;6,493;-48,936;22,811;52,000
;6,422;-48,936;22,811;52,000
;6,376;-48,936;22,811;52,000
;6,383;-48,936;22,811;52,000
;6,360;-48,936;22,811;52,000
;6,337;-48,936;22,811;52,000
;6,298;-48,936;22,811;52,000
;6,274;-48,936;22,811;52,000
;6,212;-48,936;22,811;52,000
;6,212;-48,936;22,811;52,000
;6,196;-48,936;22,811;52,000
;6,188;-48,936;22,811;52,000
;6,134;-48,936;22,811;52,000
;6,134;-48,936;22,811;52,000
;6,087;-48,936;22,811;52,000
;6,095;-48,936;22,811;52,000
;6,095;-48,936;22,811;52,000
;6,071;-48,936;22,811;52,000
;6,056;-48,936;22,811;52,000
;6,048;-48,936;22,811;52,000
;6,056;-48,936;22,811;52,000
;6,048;-48,936;22,811;52,000
;6,032;-48,936;22,798;52,000
;6,009;-48,936;22,811;52,000
;5,954;-48,936;22,811;52,000
;5,954;-48,936;22,811;52,000
;5,947;-48,936;22,811;52,000
;5,931;-48,936;22,811;52,000
;5,915;-48,936;22,811;52,000
;5,892;-48,936;22,811;52,000
;5,861;-48,936;22,811;52,000
;5,853;-48,936;22,811;52,000
;5,837;-48,936;22,811;52,000
;5,830;-48,936;22,811;52,000
;5,876;-48,936;22,811;52,000
;5,876;-48,936;22,811;52,000
;5,892;-48,936;22,811;52,000
;5,861;-48,936;22,798;52,000
;5,853;-48,936;22,811;52,000
;5,822;-48,936;22,811;52,000
;5,814;-48,936;22,811;52,000
;5,853;-48,936;22,811;52,000
;5,876;-48,936;22,811;52,000
;5,931;-48,936;22,811;52,000
;5,962;-48,936;22,811;52,000
;6,087;-48,936;22,811;52,000
;6,243;-48,936;22,811;52,000
;6,376;-48,936;22,811;52,000
;6,516;-48,936;22,811;52,000
;6,656;-48,936;22,811;52,000
;6,719;-48,936;22,811;52,000
;6,805;-48,936;22,811;52,000
;6,890;-48,936;22,798;52,000
;7,054;-48,936;22,811;52,000
;7,124;-48,936;22,798;52,000
;7,195;-48,936;22,811;52,000
;7,234;-48,936;22,811;52,000
;7,296;-48,936;22,811;52,000
;7,366;-48,936;22,811;52,000
;7,413;-48,936;22,811;52,000
;7,514;-48,936;22,811;52,000
;7,631;-48,936;22,798;52,000
;7,772;-48,936;22,798;52,000
;7,865;-48,936;22,798;52,000
;7,928;-48,936;22,811;52,000
;7,943;-48,936;22,811;52,000
;7,936;-48,936;22,798;52,000
;7,943;-48,936;22,811;52,000
;7,936;-48,936;22,811;52,000
;7,951;-48,936;22,811;52,000
;7,967;-48,936;22,798;52,000
;7,998;-48,936;22,811;52,000
;8,068;-48,936;22,811;52,000
;8,146;-48,936;22,811;52,000
;8,177;-48,936;22,811;52,000
;8,177;-48,936;22,798;52,000
;8,146;-48,936;22,811;52,000
;8,146;-48,936;22,798;52,000
;8,146;-48,936;22,811;51,000
;8,123;-48,936;22,798;51,000
;8,084;-48,936;22,798;51,000
;7,998;-48,936;22,798;51,000
;7,928;-48,936;22,798;51,000
;7,873;-48,936;22,798;51,000
;7,787;-48,936;22,798;51,000
;7,694;-48,936;22,798;51,000
;7,647;-48,936;22,798;51,000
;7,538;-48,936;22,798;51,000
;7,491;-48,936;22,798;51,000
;7,382;-48,936;22,798;51,000
;7,319;-48,936;22,798;51,000
;7,304;-48,936;22,798;51,000
;7,241;-48,936;22,811;51,000
;7,163;-48,936;22,798;51,000
;7,109;-48,936;22,811;51,000
;7,062;-48,936;22,798;51,000
;6,992;-48,936;22,798;51,000
;6,953;-48,936;22,798;51,000
;6,914;-48,936;22,798;51,000
;6,867;-48,936;22,811;51,000
;6,859;-48,936;22,798;51,000
;6,797;-48,936;22,811;51,000
;6,797;-48,936;22,798;51,000
;6,750;-48,936;22,798;51,000
;6,781;-48,936;22,798;51,000
;6,750;-48,936;22,798;51,000
;6,750;-48,936;22,798;51,000
;6,766;-48,936;22,798;51,000
;6,734;-48,936;22,798;51,000
;6,742;-48,936;22,798;51,000
;6,742;-48,936;22,798;51,000
;6,664;-48,936;22,798;51,000
;6,578;-48,936;22,798;51,000
;6,516;-48,936;22,798;51,000
;6,415;-48,936;22,798;51,000
;6,329;-48,936;22,811;51,000
;6,235;-48,936;22,798;51,000
;6,188;-48,936;22,798;51,000
;6,087;-48,936;22,798;51,000
;6,064;-48,936;22,798;51,000
;6,009;-48,936;22,798;51,000
;5,962;-48,936;22,798;51,000
;5,908;-48,936;22,811;51,000
;5,931;-48,936;22,798;51,000
;5,915;-48,936;22,798;51,000
;5,923;-48,936;22,811;51,000
;5,900;-48,936;22,798;51,000
;5,853;-48,936;22,811;51,000
;5,837;-48,936;22,811;51,000
;5,853;-48,936;22,811;51,000
;5,884;-48,936;22,798;51,000
;5,869;-48,936;22,798;51,000
;5,837;-48,936;22,798;51,000
;5,798;-48,936;22,798;51,000
;5,791;-48,936;22,798;51,000
;5,744;-48,936;22,798;51,000
;5,744;-48,936;22,798;51,000
;5,728;-48,936;22,798;51,000
;5,752;-48,936;22,811;51,000
;5,736;-48,936;22,798;51,000
;5,736;-48,936;22,798;51,000
;5,720;-48,936;22,798;51,000
;5,658;-48,936;22,811;51,000
;5,603;-48,936;22,798;51,000
;5,619;-48,936;22,811;51,000
;5,650;-48,936;22,798;51,000
;5,705;-48,936;22,798;51,000
;5,822;-48,936;22,798;51,000
;5,947;-48,936;22,798;51,000
;6,064;-48,936;22,798;51,000
;6,142;-48,936;22,798;51,000
;6,251;-48,936;22,798;51,000
;6,337;-48,936;22,798;51,000
;6,407;-48,936;22,811;51,000
;6,454;-48,936;22,798;51,000
;6,532;-48,936;22,798;51,000
;6,617;-48,936;22,798;51,000
;6,688;-48,936;22,798;51,000
;6,742;-48,936;22,811;51,000
;6,844;-48,936;22,811;51,000
;6,883;-48,936;22,798;51,000
;6,937;-48,936;22,798;51,000
;7,015;-48,936;22,798;51,000
;7,070;-48,936;22,811;51,000
;7,148;-48,936;22,798;51,000
;7,179;-48,936;22,811;51,000
;7,210;-48,936;22,798;51,000
;7,226;-48,936;22,798;51,000
;7,218;-48,936;22,798;51,000
;7,226;-48,936;22,798;51,000
;7,241;-48,936;22,798;51,000
;7,273;-48,936;22,798;51,000
;7,265;-48,936;22,811;51,000
;7,288;-48,936;22,798;51,000
;7,312;-48,936;22,811;51,000
;7,304;-48,936;22,798;51,000
;7,296;-48,936;22,811;51,000
;7,257;-48,936;22,798;51,000
;7,226;-48,936;22,798;51,000
;7,179;-48,936;22,798;51,000
;7,140;-48,936;22,798;51,000
;7,140;-48,936;22,798;51,000
;7,101;-48,936;22,798;51,000
;7,078;-48,936;22,798;51,000
;7,023;-48,936;22,811;51,000
;6,890;-48,936;22,798;51,000
;6,836;-48,936;22,798;51,000
;6,781;-48,936;22,798;51,000
;6,703;-48,936;22,811;51,000
;6,664;-48,936;22,811;51,000
;6,641;-48,936;22,811;51,000
;6,532;-48,936;22,798;51,000
;6,493;-48,936;22,811;51,000
;6,446;-48,936;22,798;51,000
;6,399;-48,936;22,798;51,000
;6,344;-48,936;22,798;51,000
;6,298;-48,936;22,811;51,000
;6,274;-48,936;22,798;51,000
;6,212;-48,936;22,811;51,000
;6,220;-48,936;22,811;51,000
;6,173;-48,936;22,798;51,000
;6,181;-48,936;22,798;51,000
;6,142;-48,936;22,811;51,000
;6,103;-48,936;22,798;51,000
;6,048;-48,936;22,798;51,000
;6,025;-48,936;22,798;51,000
;5,993;-48,936;22,798;51,000
;5,947;-48,936;22,811;51,000
;5,892;-48,936;22,811;51,000
;5,869;-48,936;22,811;51,000
;5,845;-48,936;22,798;51,000
;5,814;-48,936;22,798;51,000
;5,791;-48,936;22,798;51,000
;5,767;-48,936;22,811;51,000
;5,736;-48,936;22,811;51,000
;5,728;-48,936;22,811;51,000
;5,674;-48,936;22,811;51,000
;5,650;-48,936;22,798;51,000
;5,642;-48,936;22,811;51,000
;5,627;-48,936;22,811;51,000
;5,635;-48,936;22,811;51,000
;5,572;-48,936;22,811;51,000
;5,510;-48,936;22,811;51,000
;5,471;-48,936;22,798;51,000
;5,440;-48,936;22,811;51,000
;5,393;-48,936;22,811;51,000
;5,385;-48,936;22,811;51,000
;5,338;-48,936;22,798;51,000
;5,291;-48,936;22,798;51,000
;5,229;-48,936;22,798;51,000
;5,237;-48,936;22,811;51,000
;5,213;-48,936;22,811;51,000
;5,174;-48,936;22,811;51,000
;5,159;-48,936;22,811;51,000
;5,167;-48,936;22,811;51,000
;5,120;-48,936;22,811;51,000
;5,089;-48,936;22,811;51,000
;5,112;-48,936;22,811;51,000
